image_id,event_id,outer_fold,role
subsetted_512x512_HLS.S30.T13TDE.2020247.v1.4,CO3985110606520200814,3,train
subsetted_512x512_HLS.S30.T13TDF.2018222.v1.4,WY4102310619920180610,3,val
subsetted_512x512_HLS.S30.T13TDK.2020280.v1.4,WY4466210575120200903,3,val
subsetted_512x512_HLS.S30.T13TDL.2020307.v1.4,MT4541710565520201006,3,train
subsetted_512x512_HLS.S30.T13TDM.2020250.v1.4,MT4620510572420200806,3,test
subsetted_512x512_HLS.S30.T13TEF.2019109.v1.4,CO4069910400320190319,3,train
subsetted_512x512_HLS.S30.T13TEG.2019157.v1.4,NE4230710373320190405,3,train
subsetted_512x512_HLS.S30.T13TEL.2020307.v1.4,MT4571210446620201012,3,train
subsetted_512x512_HLS.S30.T13TEN.2018245.v1.4,MT4736310474020180809,3,test
subsetted_512x512_HLS.S30.T13TFH.2020204.v1.4,SD4311610262120200616,3,val
subsetted_512x512_HLS.S30.T13TFJ.2020264.v1.4,SD4327410271120200806,3,val
subsetted_512x512_HLS.S30.T13TGH.2020304.v1.4,NE4280510153220200928,3,train
subsetted_512x512_HLS.S30.T13UCP.2020248.v1.4,MT4783310693320200821,3,test
subsetted_512x512_HLS.S30.T13UDP.2018290.v1.4,MT4835010534020180831,3,train
subsetted_512x512_HLS.S30.T13UDP.2020255.v1.4,MT4818110588720200824,3,train
subsetted_512x512_HLS.S30.T14RKU.2020158.v1.4,TX3029010150020200419,3,val
subsetted_512x512_HLS.S30.T14RKV.2018143.v1.4,TX3097610133020180413,3,train
subsetted_512x512_HLS.S30.T14RKV.2018193.v1.4,TX3086610127820180604,3,val
subsetted_512x512_HLS.S30.T14RKV.2020268.v1.4,TX3086010191020200831,3,val
subsetted_512x512_HLS.S30.T14RLT.2020273.v1.4,TX2932610087120200827,3,train
subsetted_512x512_HLS.S30.T14RLU.2019293.v1.4,TX3064710027020190914,3,train
subsetted_512x512_HLS.S30.T14RLU.2020193.v1.4,TX3065310092220200611,3,train
subsetted_512x512_HLS.S30.T14RLU.2020278.v1.4,TX3034010088120200816,3,train
subsetted_512x512_HLS.S30.T14RLV.2018043.v1.4,TX3095610045720180124,3,train
subsetted_512x512_HLS.S30.T14RMV.2020220.v1.4,TX3149009984920200712,3,train
subsetted_512x512_HLS.S30.T14RNU.2018215.v1.4,TX3065009856720180718,3,train
subsetted_512x512_HLS.S30.T14RNV.2020220.v1.4,TX3146709888420200712,3,test
subsetted_512x512_HLS.S30.T14RPQ.2018107.v1.4,TX2708809759120180311,3,test
subsetted_512x512_HLS.S30.T14SKA.2020223.v1.4,TX3159210116820200704,3,test
subsetted_512x512_HLS.S30.T14SKE.2019111.v1.4,TX3575010162220190313,3,train
subsetted_512x512_HLS.S30.T14SKE.2020216.v1.4,TX3570310164720200711,3,test
subsetted_512x512_HLS.S30.T14SKE.2020281.v1.4,TX3540410187920200820,3,train
subsetted_512x512_HLS.S30.T14SLA.2020193.v1.4,TX3206310086420200619,3,train
subsetted_512x512_HLS.S30.T14SLA.2020223.v1.4,TX3231910015220200713,3,val
subsetted_512x512_HLS.S30.T14SLC.2018038.v1.4,TX3401610055920180125,3,train
subsetted_512x512_HLS.S30.T14SLD.2018138.v1.4,TX3506710118520180402,3,train
subsetted_512x512_HLS.S30.T14SLD.2018218.v1.4,TX3455510115820180717,3,train
subsetted_512x512_HLS.S30.T14SLD.2020218.v1.4,TX3447710074220200711,3,train
subsetted_512x512_HLS.S30.T14SLE.2018098.v1.4,TX3546110085220180323,3,train
subsetted_512x512_HLS.S30.T14SLE.2018138.v1.4,TX3522410013020180413,3,test
subsetted_512x512_HLS.S30.T14SLE.2019098.v1.4,TX3573210066420190313,3,val
subsetted_512x512_HLS.S30.T14SLE.2019248.v1.4,TX3582410101520190807,3,train
subsetted_512x512_HLS.S30.T14SLE.2020323.v1.4,TX3568810093120201011,3,train
subsetted_512x512_HLS.S30.T14SLF.2020108.v1.4,OK3661710061020200307,3,test
subsetted_512x512_HLS.S30.T14SMB.2018073.v1.4,TX3272009947720180226,3,train
subsetted_512x512_HLS.S30.T14SMB.2018138.v1.4,TX3267009971820180413,3,val
subsetted_512x512_HLS.S30.T14SMB.2020268.v1.4,TX3268709915020200830,3,train
subsetted_512x512_HLS.S30.T14SMC.2019258.v1.4,TX3402609987020190820,3,val
subsetted_512x512_HLS.S30.T14SMD.2018138.v1.4,TX3482010022020180413,3,train
subsetted_512x512_HLS.S30.T14SME.2018138.v1.4,OK3566409983720180413,3,train
subsetted_512x512_HLS.S30.T14SMF.2018098.v1.4,OK3680809902720180218,3,train
subsetted_512x512_HLS.S30.T14SNB.2018215.v1.4,TX3300809836120180710,3,test
subsetted_512x512_HLS.S30.T14SND.2018215.v1.4,OK3475809868420180702,3,test
subsetted_512x512_HLS.S30.T14SNF.2018095.v1.4,OK3648509869620180306,3,train
subsetted_512x512_HLS.S30.T14SNF.2020183.v1.4,OK3632609837220200610,3,train
subsetted_512x512_HLS.S30.T14SNG.2020183.v1.4,OK3698609831720200617,3,test
subsetted_512x512_HLS.S30.T14SPB.2018035.v1.4,TX3272509755820180122,3,train
subsetted_512x512_HLS.S30.T14SQE.2020065.v1.4,OK3525609595520200222,3,val
subsetted_512x512_HLS.S30.T14SQF.2018075.v1.4,OK3642109646420180203,3,train
subsetted_512x512_HLS.S30.T14SQF.2018100.v1.4,OK3650509633420180324,3,val
subsetted_512x512_HLS.S30.T14SQJ.2020340.v1.4,KS3919209595820201118,3,val
subsetted_512x512_HLS.S30.T14TQT.2021112.v1.4,MN4771209630220210329,3,train
subsetted_512x512_HLS.S30.T14UPU.2021112.v1.4,MN4866009654320210321,3,train
subsetted_512x512_HLS.S30.T14UPV.2018136.v1.4,MN4884009637020180429,3,train
subsetted_512x512_HLS.S30.T14UQU.2021112.v1.4,MN4796109539420210307,3,train
subsetted_512x512_HLS.S30.T15RVP.2021063.v1.4,LA2991209334620210223,3,train
subsetted_512x512_HLS.S30.T15STU.2018237.v1.4,OK3434009530020180724,3,test
subsetted_512x512_HLS.S30.T15STV.2018102.v1.4,OK3535809587220180315,3,val
subsetted_512x512_HLS.S30.T15SUU.2018062.v1.4,AR3497109415320180202,3,test
subsetted_512x512_HLS.S30.T15SVA.2019092.v1.4,MO3686909295920190323,3,train
subsetted_512x512_HLS.S30.T15SXA.2018154.v1.4,MO3691709150920180412,3,train
subsetted_512x512_HLS.S30.T16RBU.2020123.v1.4,MS3041208915720200426,3,test
subsetted_512x512_HLS.S30.T16SGA.2018107.v1.4,GA3239508464820180322,3,train
subsetted_512x512_HLS.S30.T17RMJ.2018064.v1.4,FL2616308144920180212,3,val
subsetted_512x512_HLS.S30.T17RML.2018064.v1.4,FL2751908119020180204,3,test
subsetted_512x512_HLS.S30.T17RNK.2019081.v1.4,FL2634008064020190119,3,train
subsetted_512x512_HLS.S30.T17RNK.2020126.v1.4,FL2623908094820200410,3,train
subsetted_512x512_HLS.S30.T17SLB.2019287.v1.4,KY3760808261720190917,3,test
subsetted_512x512_HLS.S30.T17SNS.2021128.v1.4,SC3269708070820210406,3,train
subsetted_512x512_HLS.S30.T18TWK.2018121.v1.4,NJ3974007449020180422,3,val
subsetted_512x512_HLS.S30.T18TWK.2019093.v1.4,NJ3977007445020190330,3,train
subsetted_512x512_HLS.S30.T18TXQ.2018266.v1.4,NY4487007364020180712,3,train
subsetted_512x512_HLS.S30.T10SEH.2018190.v1.4,CA3881012220020180630,3,test
subsetted_512x512_HLS.S30.T10SFE.2021166.v1.4,CA3595912083320210530,3,train
subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,CA3667512102020200715,3,train
subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,CA3706812121320200628,3,train
subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,CA3702412151420200705,3,train
subsetted_512x512_HLS.S30.T10SGD.2018257.v1.4,CA3511712010020180819,3,train
subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,CA3609512052220200713,3,test
subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,CA3735012030020180615,3,train
subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,CA3780512029420200820,3,test
subsetted_512x512_HLS.S30.T10TFL.2018215.v1.4,CA4063012088020180727,3,train
subsetted_512x512_HLS.S30.T10TFM.2019215.v1.4,CA4172612124320190728,3,train
subsetted_512x512_HLS.S30.T10TFM.2020215.v1.4,CA4173712105820200723,3,train
subsetted_512x512_HLS.S30.T10TFQ.2018183.v1.4,OR4453912142620180621,3,train
subsetted_512x512_HLS.S30.T10TFR.2018188.v1.4,OR4527212061320180622,3,train
subsetted_512x512_HLS.S30.T10TFR.2020173.v1.4,OR4556212040420200429,3,train
subsetted_512x512_HLS.S30.T10TGK.2019245.v1.4,CA3988012002520190824,3,train
subsetted_512x512_HLS.S30.T10TGK.2020285.v1.4,CA3968112017120200814,3,train
subsetted_512x512_HLS.S30.T10TGL.2018215.v1.4,CA4129012012020180713,3,train
subsetted_512x512_HLS.S30.T10TGL.2020265.v1.4,CA4102912028120200818,3,val
subsetted_512x512_HLS.S30.T10TGM.2020215.v1.4,NV4180711966720200727,3,train
subsetted_512x512_HLS.S30.T10TGR.2018215.v1.4,OR4576612011120180727,3,train
subsetted_512x512_HLS.S30.T10TGR.2019215.v1.4,OR4572112013020190713,3,train
subsetted_512x512_HLS.S30.T10TGR.2019245.v1.4,OR4504511946220190805,3,train
subsetted_512x512_HLS.S30.T10TGS.2018245.v1.4,WA4673711934020180802,3,train
subsetted_512x512_HLS.S30.T10TGS.2020215.v1.4,WA4676511950920200706,3,val
subsetted_512x512_HLS.S30.T10TGT.2018188.v1.4,WA4696612008020180620,3,train
subsetted_512x512_HLS.S30.T10TGT.2018285.v1.4,WA4742412023220180901,3,test
subsetted_512x512_HLS.S30.T10TGT.2020218.v1.4,WA4729212017020200724,3,test
subsetted_512x512_HLS.S30.T10UGV.2020218.v1.4,WA4866711925320200728,3,train
subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,CA3756511912720180611,3,val
subsetted_512x512_HLS.S30.T11SLT.2019309.v1.4,CA3428211880320191030,3,train
subsetted_512x512_HLS.S30.T11SLU.2018274.v1.4,CA3449011860020180922,3,train
subsetted_512x512_HLS.S30.T11SLU.2021188.v1.4,CA3494811892720210627,3,train
subsetted_512x512_HLS.S30.T11SLV.2018249.v1.4,CA3540011877020180803,3,train
subsetted_512x512_HLS.S30.T11SLV.2020222.v1.4,CA3531811870820200701,3,train
subsetted_512x512_HLS.S30.T11SLV.2021186.v1.4,CA3602211875920210618,3,test
subsetted_512x512_HLS.S30.T11SLV.2021216.v1.4,CA3540811843620210720,3,test
subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,CA3604711863120210910,3,test
subsetted_512x512_HLS.S30.T11SMS.2018259.v1.4,CA3338011743020180706,3,val
subsetted_512x512_HLS.S30.T11SMT.2019309.v1.4,CA3399211705920191010,3,val
subsetted_512x512_HLS.S30.T11SMT.2021248.v1.4,CA3350411735320210828,3,train
subsetted_512x512_HLS.S30.T11SMU.2020299.v1.4,CA3424811795920200906,3,train
subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,CA3606611745820200728,3,test
subsetted_512x512_HLS.S30.T11SNT.2020221.v1.4,CA3399211696420200731,3,train
subsetted_512x512_HLS.S30.T11SPB.2019281.v1.4,NV3721011487220190823,3,train
subsetted_512x512_HLS.S30.T11SPB.2020241.v1.4,NV3731011483320200719,3,train
subsetted_512x512_HLS.S30.T11SPD.2020184.v1.4,NV3883311498820200624,3,train
subsetted_512x512_HLS.S30.T11SQA.2019226.v1.4,NV3616411427620190725,3,val
subsetted_512x512_HLS.S30.T11SQB.2020241.v1.4,NV3716311461020200708,3,val
subsetted_512x512_HLS.S30.T11TLE.2019257.v1.4,NV3974911820520190813,3,train
subsetted_512x512_HLS.S30.T11TLG.2018247.v1.4,NV4186711864020180724,3,train
subsetted_512x512_HLS.S30.T11TLH.2018152.v1.4,OR4327211882920180427,3,train
subsetted_512x512_HLS.S30.T11TLL.2018215.v1.4,OR4597411899820180729,3,test
subsetted_512x512_HLS.S30.T11TLM.2018245.v1.4,WA4646011897220180817,3,train
subsetted_512x512_HLS.S30.T11TLM.2019245.v1.4,WA4662511872120190802,3,train
subsetted_512x512_HLS.S30.T11TME.2019222.v1.4,NV4057511751220190723,3,train
subsetted_512x512_HLS.S30.T11TMF.2020217.v1.4,NV4124711727320200723,3,train
subsetted_512x512_HLS.S30.T11TMG.2019217.v1.4,NV4164111779920190723,3,train
subsetted_512x512_HLS.S30.T11TMH.2019227.v1.4,OR4245011723920190723,3,train
subsetted_512x512_HLS.S30.T11TMK.2018217.v1.4,ID4447411719020180725,3,train
subsetted_512x512_HLS.S30.T11TMK.2020247.v1.4,OR4441811785820200817,3,val
subsetted_512x512_HLS.S30.T11TNF.2019224.v1.4,NV4116511680820190722,3,test
subsetted_512x512_HLS.S30.T11TNJ.2018217.v1.4,ID4401511615420180725,3,train
subsetted_512x512_HLS.S30.T11TNJ.2019217.v1.4,ID4414411669220190714,3,train
subsetted_512x512_HLS.S30.T11TPE.2020219.v1.4,NV4061811574920200719,3,test
subsetted_512x512_HLS.S30.T11TPH.2018219.v1.4,ID4304311477420180717,3,train
subsetted_512x512_HLS.S30.T11TPH.2018244.v1.4,ID4275711555220180822,3,train
subsetted_512x512_HLS.S30.T11TPH.2019244.v1.4,ID4286811517820190809,3,train
subsetted_512x512_HLS.S30.T11TPH.2020249.v1.4,ID4292211511120200819,3,train
subsetted_512x512_HLS.S30.T11TPM.2021223.v1.4,ID4645911452820210707,3,train
subsetted_512x512_HLS.S30.T11TQG.2018221.v1.4,ID4218811351720180726,3,train
subsetted_512x512_HLS.S30.T11TQG.2018291.v1.4,ID4223511346220180922,3,train
subsetted_512x512_HLS.S30.T11TQG.2020306.v1.4,ID4235511352920201010,3,train
subsetted_512x512_HLS.S30.T11TQH.2018219.v1.4,ID4316911383020180716,3,test
subsetted_512x512_HLS.S30.T11TQH.2019244.v1.4,ID4319611377420190801,3,train
subsetted_512x512_HLS.S30.T11ULP.2020215.v1.4,WA4813711903820200723,3,train
subsetted_512x512_HLS.S30.T12RVV.2020320.v1.4,AZ3160611150220201027,3,train
subsetted_512x512_HLS.S30.T12RXV.2018182.v1.4,AZ3153510989320180607,3,train
subsetted_512x512_HLS.S30.T12RXV.2019062.v1.4,NM3145210885920190207,3,test
subsetted_512x512_HLS.S30.T12STD.2018168.v1.4,AZ3495111328920180515,3,train
subsetted_512x512_HLS.S30.T12STF.2018231.v1.4,AZ3689811361420180708,3,train
subsetted_512x512_HLS.S30.T12STG.2018186.v1.4,UT3739711342320180627,3,val
subsetted_512x512_HLS.S30.T12STG.2020241.v1.4,UT3715711356620200714,3,train
subsetted_512x512_HLS.S30.T12STJ.2020241.v1.4,UT3932711339120200719,3,test
subsetted_512x512_HLS.S30.T12SUC.2019223.v1.4,AZ3424311248720190714,3,train
subsetted_512x512_HLS.S30.T12SUC.2020153.v1.4,AZ3415011213920200531,3,test
subsetted_512x512_HLS.S30.T12SUC.2020248.v1.4,AZ3417411217520200807,3,train
subsetted_512x512_HLS.S30.T12SUD.2018168.v1.4,AZ3468811236620180511,3,train
subsetted_512x512_HLS.S30.T12SUE.2020218.v1.4,AZ3563211274720200705,3,train
subsetted_512x512_HLS.S30.T12SUF.2020183.v1.4,AZ3662811235020200608,3,train
subsetted_512x512_HLS.S30.T12SUH.2020268.v1.4,UT3821211280820200822,3,val
subsetted_512x512_HLS.S30.T12SUJ.2019298.v1.4,UT3887311238420190908,3,val
subsetted_512x512_HLS.S30.T12SUJ.2019308.v1.4,UT3952611225620191026,3,train
subsetted_512x512_HLS.S30.T12SUJ.2020186.v1.4,UT3942511234720200626,3,train
subsetted_512x512_HLS.S30.T12SVB.2020185.v1.4,AZ3304411105620200630,3,train
subsetted_512x512_HLS.S30.T12SVB.2020310.v1.4,AZ3324911096720201021,3,train
subsetted_512x512_HLS.S30.T12SVC.2018215.v1.4,AZ3394811199720180727,3,test
subsetted_512x512_HLS.S30.T12SVC.2019280.v1.4,AZ3395311201220190903,3,train
subsetted_512x512_HLS.S30.T12SWA.2018225.v1.4,AZ3228010995520180726,3,train
subsetted_512x512_HLS.S30.T12SXA.2020187.v1.4,AZ3209510937320200606,3,val
subsetted_512x512_HLS.S30.T12SXA.2020247.v1.4,AZ3238810909020200813,3,train
subsetted_512x512_HLS.S30.T12SXG.2019235.v1.4,UT3783510979920190726,3,train
subsetted_512x512_HLS.S30.T12TTM.2018219.v1.4,NV4180711406520180726,3,train
subsetted_512x512_HLS.S30.T12TTM.2019244.v1.4,NV4193711416620190804,3,train
subsetted_512x512_HLS.S30.T12TUK.2018231.v1.4,UT4050711296920180727,3,val
subsetted_512x512_HLS.S30.T12TUM.2019231.v1.4,UT4177911224220190715,3,test
subsetted_512x512_HLS.S30.T12TUN.2019276.v1.4,ID4299311311120190906,3,test
subsetted_512x512_HLS.S30.T12TUN.2021215.v1.4,ID4254611249720210721,3,train
subsetted_512x512_HLS.S30.T12TUP.2019226.v1.4,ID4371511252320190722,3,train
subsetted_512x512_HLS.S30.T12TVK.2020308.v1.4,UT4032611166920201017,3,train
subsetted_512x512_HLS.S30.T12TVM.2018246.v1.4,UT4194311112320180816,3,val
subsetted_512x512_HLS.S30.T12TVN.2018291.v1.4,ID4257811155220180922,3,train
subsetted_512x512_HLS.S30.T12TVR.2020281.v1.4,MT4577311182220200929,3,test
subsetted_512x512_HLS.S30.T12TWR.2020283.v1.4,MT4572011097420200904,3,train
subsetted_512x512_HLS.S30.T12TXK.2018215.v1.4,CO3968910875820180729,3,test
subsetted_512x512_HLS.S30.T12TXT.2018293.v1.4,MT4762510936620180903,3,train
subsetted_512x512_HLS.S30.T12TXT.2020248.v1.4,MT4758110954820200807,3,train
subsetted_512x512_HLS.S30.T12TYK.2020215.v1.4,CO3976210841920200713,3,val
subsetted_512x512_HLS.S30.T12UXU.2021250.v1.4,MT4801910865120210816,3,test
subsetted_512x512_HLS.S30.T13REQ.2018156.v1.4,TX3076510415220180516,3,test
subsetted_512x512_HLS.S30.T13RGP.2020118.v1.4,TX3022610256120200301,3,train
subsetted_512x512_HLS.S30.T13SBT.2019202.v1.4,NM3349910789720190605,3,train
subsetted_512x512_HLS.S30.T13SBV.2019247.v1.4,NM3534510752720190804,3,train
subsetted_512x512_HLS.S30.T13SCA.2019227.v1.4,NM3644910620720190713,3,val
subsetted_512x512_HLS.S30.T13SDA.2018199.v1.4,NM3636510508520180629,3,train
subsetted_512x512_HLS.S30.T13SDU.2018254.v1.4,NM3436210506320180807,3,train
subsetted_512x512_HLS.S30.T13SEB.2020249.v1.4,CO3701810400020200822,3,test
subsetted_512x512_HLS.S30.T13SFA.2018159.v1.4,OK3694010296020180524,3,train
subsetted_512x512_HLS.S30.T13SFB.2019219.v1.4,CO3711310286620190718,3,train
subsetted_512x512_HLS.S30.T13SFB.2020164.v1.4,CO3735610351820200518,3,val
subsetted_512x512_HLS.S30.T13SFS.2018196.v1.4,NM3317010361120180518,3,val
subsetted_512x512_HLS.S30.T13SFT.2019171.v1.4,NM3418210345020190410,3,train
subsetted_512x512_HLS.S30.T13TBF.2018190.v1.4,CO4078210783620180629,3,train
subsetted_512x512_HLS.S30.T13TCH.2020280.v1.4,WY4301310696720200814,3,test
subsetted_512x512_HLS.S30.T13TDH.2018292.v1.4,WY4326210530420180917,3,val
subsetted_512x512_HLS.S30.T13TDK.2020217.v1.4,MT4504710573520200722,3,test
subsetted_512x512_HLS.S30.T13TDL.2020187.v1.4,MT4529310571720200614,3,train
subsetted_512x512_HLS.S30.T13TDL.2020245.v1.4,MT4564010610720200825,3,train
subsetted_512x512_HLS.S30.T13TDL.2020280.v1.4,MT4590510631720200902,3,train
subsetted_512x512_HLS.S30.T13TEE.2020214.v1.4,CO4014010460020200719,3,train
subsetted_512x512_HLS.S30.T13TEE.2020249.v1.4,CO3991410379420200820,3,test
subsetted_512x512_HLS.S30.T13TFG.2020274.v1.4,NE4165010345220200827,3,train
subsetted_512x512_HLS.S30.T13TGE.2018136.v1.4,CO4037010225020180404,3,val
subsetted_512x512_HLS.S30.T13TGJ.2020309.v1.4,SD4334810247820200914,3,train
subsetted_512x512_HLS.S30.T14RKV.2018213.v1.4,TX3096410129920180702,3,test
subsetted_512x512_HLS.S30.T14RKV.2020278.v1.4,TX3111910137620200901,3,train
subsetted_512x512_HLS.S30.T14RLV.2019223.v1.4,TX3095710045720190723,3,test
subsetted_512x512_HLS.S30.T14RLV.2019348.v1.4,TX3068710057220191007,3,train
subsetted_512x512_HLS.S30.T14RMV.2020280.v1.4,TX3112609904920200802,3,train
subsetted_512x512_HLS.S30.T14RNQ.2021051.v1.4,TX2691709832320210126,3,test
subsetted_512x512_HLS.S30.T14RNV.2018215.v1.4,TX3157209838720180723,3,train
subsetted_512x512_HLS.S30.T14RPS.2019257.v1.4,TX2846709731320190825,3,val
subsetted_512x512_HLS.S30.T14SKA.2019278.v1.4,TX3217410111820190907,3,test
subsetted_512x512_HLS.S30.T14SKB.2019268.v1.4,TX3332410108120190809,3,train
subsetted_512x512_HLS.S30.T14SKD.2018156.v1.4,TX3481010130620180508,3,train
subsetted_512x512_HLS.S30.T14SKE.2018156.v1.4,TX3565810161920180413,3,train
subsetted_512x512_HLS.S30.T14SKF.2019246.v1.4,OK3671910126720190819,3,test
subsetted_512x512_HLS.S30.T14SLC.2019258.v1.4,TX3362710093720190817,3,test
subsetted_512x512_HLS.S30.T14SLD.2018163.v1.4,TX3464410105120180510,3,test
subsetted_512x512_HLS.S30.T14SMA.2020185.v1.4,TX3185709976920200614,3,train
subsetted_512x512_HLS.S30.T14SMB.2019228.v1.4,TX3312809957020190729,3,train
subsetted_512x512_HLS.S30.T14SMC.2018213.v1.4,TX3378209927320180716,3,val
subsetted_512x512_HLS.S30.T14SNA.2018215.v1.4,TX3165409878420180723,3,train
subsetted_512x512_HLS.S30.T14SNG.2020118.v1.4,KS3702809890220200325,3,train
subsetted_512x512_HLS.S30.T14SPD.2018100.v1.4,OK3434009756220180322,3,train
subsetted_512x512_HLS.S30.T14SPF.2019345.v1.4,OK3669509679920191116,3,train
subsetted_512x512_HLS.S30.T14SPJ.2019345.v1.4,KS3921209676120191113,3,test
subsetted_512x512_HLS.S30.T14SQE.2018075.v1.4,OK3529509619120180124,3,train
subsetted_512x512_HLS.S30.T14SQE.2018100.v1.4,OK3557109641620180320,3,train
subsetted_512x512_HLS.S30.T14SQG.2020085.v1.4,KS3786109647720200108,3,train
subsetted_512x512_HLS.S30.T14TKM.2019144.v1.4,NE4166810220320190321,3,train
subsetted_512x512_HLS.S30.T14UQU.2019163.v1.4,MN4823209549720190530,3,train
subsetted_512x512_HLS.S30.T15RWQ.2021098.v1.4,LA3111809256120210309,3,train
subsetted_512x512_HLS.S30.T15SXB.2019134.v1.4,MO3743109121220190409,3,val
subsetted_512x512_HLS.S30.T16RFU.2019105.v1.4,FL3011008549020190330,3,train
subsetted_512x512_HLS.S30.T16RFU.2019305.v1.4,FL3005608509020190916,3,val
subsetted_512x512_HLS.S30.T16RGU.2019277.v1.4,FL3037408463920190911,3,train
subsetted_512x512_HLS.S30.T16SFF.2021094.v1.4,TN3638708498220210309,3,train
subsetted_512x512_HLS.S30.T17RNL.2019111.v1.4,FL2783908058120190308,3,train
subsetted_512x512_HLS.S30.T17RNM.2019349.v1.4,FL2861908074420191120,3,train
subsetted_512x512_HLS.S30.T17SNA.2021348.v1.4,NC3634008046020211127,3,test
subsetted_512x512_HLS.S30.T18SVJ.2020131.v1.4,NJ3931607511120200409,3,test
subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,CA3867312307820200817,4,train
subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,CA3831012199020180810,4,train
subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,CA3873012240020180908,4,train
subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,CA3879612276720191023,4,train
subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,CA3847012204820200606,4,train
subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,CA3855412253120200927,4,train
subsetted_512x512_HLS.S30.T10SEJ.2018185.v1.4,CA3966012253020180609,4,test
subsetted_512x512_HLS.S30.T10SEJ.2018220.v1.4,CA3919012180020180731,4,val
subsetted_512x512_HLS.S30.T10SEJ.2019185.v1.4,CA3892812226620190608,4,val
subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,CA3612312160220200819,4,train
subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,CA3686012078020180502,4,val
subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,CA3641012100020180604,4,train
subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,CA3656312164020200816,4,train
subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,CA3620712156020210618,4,test
subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,CA3805012095020180629,4,train
subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,CA3852112120220200612,4,train
subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,CA3802612076120200818,4,train
subsetted_512x512_HLS.S30.T10SGD.2021306.v1.4,CA3451712013120211011,4,test
subsetted_512x512_HLS.S30.T10SGE.2018247.v1.4,CA3580012036020180806,4,val
subsetted_512x512_HLS.S30.T10SGE.2019187.v1.4,CA3566212040420190612,4,train
subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,CA3605412006420200503,4,train
subsetted_512x512_HLS.S30.T10SGE.2020187.v1.4,CA3535111995620200610,4,train
subsetted_512x512_HLS.S30.T10SGE.2020217.v1.4,CA3535112000520200728,4,val
subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,CA3607512023120200815,4,train
subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,CA3761912020720170716,4,train
subsetted_512x512_HLS.S30.T10TDN.2019213.v1.4,OR4292012329520190725,4,train
subsetted_512x512_HLS.S30.T10TEK.2018183.v1.4,CA4051012242020180624,4,val
subsetted_512x512_HLS.S30.T10TEK.2018340.v1.4,CA4022012217020181007,4,train
subsetted_512x512_HLS.S30.T10TEK.2019275.v1.4,CA4010912278920190905,4,train
subsetted_512x512_HLS.S30.T10TEK.2019350.v1.4,CA4004012260920191103,4,test
subsetted_512x512_HLS.S30.T10TEK.2020275.v1.4,CA4054112256820200927,4,test
subsetted_512x512_HLS.S30.T10TEM.2018213.v1.4,OR4209912285420180715,4,train
subsetted_512x512_HLS.S30.T10TFK.2020220.v1.4,CA4042112086320200718,4,train
subsetted_512x512_HLS.S30.T10TFL.2018245.v1.4,CA4139512105720180815,4,test
subsetted_512x512_HLS.S30.T10TFL.2020215.v1.4,CA4106412076220200720,4,train
subsetted_512x512_HLS.S30.T10TFM.2019280.v1.4,CA4174812105620190905,4,train
subsetted_512x512_HLS.S30.T10TFN.2018245.v1.4,OR4265012082720180815,4,val
subsetted_512x512_HLS.S30.T10TFN.2020235.v1.4,OR4250212055220200721,4,train
subsetted_512x512_HLS.S30.T10TFP.2018285.v1.4,OR4383912111420180907,4,train
subsetted_512x512_HLS.S30.T10TFP.2020248.v1.4,OR4403912052820200816,4,train
subsetted_512x512_HLS.S30.T10TFQ.2018245.v1.4,OR4453312109120180817,4,train
subsetted_512x512_HLS.S30.T10TFQ.2019245.v1.4,OR4494912090120190812,4,train
subsetted_512x512_HLS.S30.T10TFR.2018213.v1.4,OR4542812106020180726,4,train
subsetted_512x512_HLS.S30.T10TFS.2018193.v1.4,WA4671912050220180602,4,train
subsetted_512x512_HLS.S30.T10TFS.2018213.v1.4,WA4661012135020180730,4,test
subsetted_512x512_HLS.S30.T10TFS.2019213.v1.4,WA4682812052320190723,4,train
