image_id,hls_tile,acquisition_date,chip_bounds,mtbs_id,fire_name,fire_year,intersection_area,intersection_ratio,burn_mask_overlap,temporal_gap_days,match_status,match_confidence,event_id
subsetted_512x512_HLS.S30.T14RQS.2019322.v1.4,14RQS,2019-11-18,"POLYGON ((-96.7435468047035 28.03045972432301, -96.74064519484267 28.16900890910049, -96.89699851733923 28.17150023761394, -96.89969970167135 28.0329366618639, -96.7435468047035 28.03045972432301))",TX2825909657320190908,TXARR-FY19-RX-MATAGORDA G5,2019.0,11829135.48930835,0.05015509762734447,1.0,71.0,matched,0.5250775488136722,TX2825909657320190908
subsetted_512x512_HLS.S30.T14RQS.2020032.v1.4,14RQS,2020-02-01,"POLYGON ((-96.79286806584405 28.12492455395198, -96.79001858091418 28.263476501634216, -96.94651464334461 28.265918838133224, -96.94916270507399 28.127352813399966, -96.79286806584405 28.12492455395198))",TX2823209684420200129,UNIT C2 AND C3,2020.0,5663216.270429161,0.024010562971281024,1.0,3.0,matched,0.5120052814856405,TX2823209684420200129
subsetted_512x512_HLS.S30.T14SKA.2020223.v1.4,14SKA,2020-08-10,"POLYGON ((-101.14691810354148 31.528743052005925, -101.15009858793073 31.667229106855828, -101.31200689067497 31.664396957151773, -101.3085874079204 31.525926117825833, -101.14691810354148 31.528743052005925))",TX3159210116820200704,7D2,2020.0,21234575.438439883,0.09003125380124397,1.0,37.0,matched,0.545015626900622,TX3159210116820200704
subsetted_512x512_HLS.S30.T14SKE.2019111.v1.4,14SKE,2019-04-21,"POLYGON ((-101.51444649730878 35.69640350490882, -101.51880737623941 35.834759863268395, -101.68869825566007 35.8310767595172, -101.6840440746305 35.69273899365123, -101.51444649730878 35.69640350490882))",TX3575010162220190313,BUGBEE,2019.0,10601395.183474613,0.044959911152228804,1.0,39.0,matched,0.5224799555761144,TX3575010162220190313
subsetted_512x512_HLS.S30.T14SKE.2020216.v1.4,14SKE,2020-08-03,"POLYGON ((-101.56601191482274 35.650427307644556, -101.57045464530191 35.788779175186846, -101.7402405028062 35.78502728992082, -101.73550518272485 35.64669437173704, -101.56601191482274 35.650427307644556))",TX3570310164720200711,BLUE CREEK,2020.0,16996785.41528957,0.07208644834857493,1.0,23.0,matched,0.5360432241742875,TX3570310164720200711
subsetted_512x512_HLS.S30.T14SKE.2020281.v1.4,14SKE,2020-10-07,"POLYGON ((-101.79903126583221 35.368349516695304, -101.80382701017726 35.50668138384303, -101.97298333894746 35.50262821038313, -101.96789927196554 35.36431688082723, -101.79903126583221 35.368349516695304))",TX3540410187920200820,RIVIERA PARK,2020.0,11093540.760186693,0.047062521990289104,1.0,48.0,matched,0.5235312609951446,TX3540410187920200820
subsetted_512x512_HLS.S30.T14SLA.2020193.v1.4,14SLA,2020-07-11,"POLYGON ((-100.79275815627128 32.00423981159057, -100.79546378478665 32.142745097848, -100.95824329926664 32.14033059126779, -100.95529273971745 32.001838171633125, -100.79275815627128 32.00423981159057))",TX3206310086420200619,SLADE,2020.0,19095996.8480267,0.08093724275043762,1.0,22.0,matched,0.5404686213752188,TX3206310086420200619
subsetted_512x512_HLS.S30.T14SLA.2020223.v1.4,14SLA,2020-08-10,"POLYGON ((-100.06148307642897 32.288508286245055, -100.06310294547932 32.42705160232257, -100.22644717762857 32.42556715966205, -100.22457855965037 32.287031718458145, -100.06148307642897 32.288508286245055))",TX3231910015220200713,GAME RANCH,2020.0,12249623.085332425,0.051894002787291504,1.0,28.0,matched,0.5259470013936458,TX3231910015220200713
subsetted_512x512_HLS.S30.T14SLC.2018038.v1.4,14SLC,2018-02-07,"POLYGON ((-100.46844835743065 33.977113753298376, -100.47083795662759 34.11559760956632, -100.63732803619091 34.11349052083101, -100.63466822752524 33.97501755112376, -100.46844835743065 33.977113753298376))",TX3401610055920180125,62,2018.0,24259766.253860004,0.10279617425487945,1.0,13.0,matched,0.5513980871274398,TX3401610055920180125
subsetted_512x512_HLS.S30.T14SLD.2018138.v1.4,14SLD,2018-05-18,"POLYGON ((-101.0228476586411 35.00953260624839, -101.02626845988318 35.14795198920048, -101.19478048436501 35.14501564166052, -101.19107573058267 35.00661121364007, -101.0228476586411 35.00953260624839))",TX3506710118520180402,FM 294,2018.0,53646126.44803663,0.2274073256926319,1.0,46.0,matched,0.613703662846316,TX3506710118520180402
subsetted_512x512_HLS.S30.T14SLD.2018218.v1.4,14SLD,2018-08-06,"POLYGON ((-101.01095937543943 34.520981966725486, -101.01429883115429 34.65941350032836, -101.18181727352601 34.65652971373483, -101.17820060837741 34.51811296265489, -101.01095937543943 34.520981966725486))",TX3455510115820180717,FOLLEY PARK,2018.0,10139535.010592489,0.0429817572935085,1.0,20.0,matched,0.5214908786467543,TX3455510115820180717
subsetted_512x512_HLS.S30.T14SLD.2020218.v1.4,14SLD,2020-08-05,"POLYGON ((-100.65333308529874 34.400021630879095, -100.65606646230164 34.53848368464238, -100.82337796175673 34.53609950998417, -100.8203687881274 34.39764970040146, -100.65333308529874 34.400021630879095))",TX3447710074220200711,OXBOW,2020.0,4147010.6544886725,0.017574315359546313,1.0,25.0,matched,0.5087871576797731,TX3447710074220200711
subsetted_512x512_HLS.S30.T14SLE.2018098.v1.4,14SLE,2018-04-08,"POLYGON ((-100.70385355057905 35.42960739124304, -100.7067802041462 35.568042334898834, -100.87619989175067 35.56552397078155, -100.87298312616501 35.427101787968645, -100.70385355057905 35.42960739124304))",TX3546110085220180323,THUT CREEK,2018.0,29529657.854449574,0.12514425472572382,1.0,16.0,matched,0.5625721273628619,TX3546110085220180323
subsetted_512x512_HLS.S30.T14SLE.2018138.v1.4,14SLE,2018-05-18,"POLYGON ((-99.9902792356254 35.15084307084326, -99.99196293659016 35.289325152530566, -100.16085391842614 35.28782207377467, -100.15888369672388 35.149347637269415, -99.9902792356254 35.15084307084326))",TX3522410013020180413,CARBON,2018.0,48378944.31395893,0.20494120239952962,1.0,35.0,matched,0.6024706011997648,TX3522410013020180413
subsetted_512x512_HLS.S30.T14SLE.2019098.v1.4,14SLE,2019-04-08,"POLYGON ((-100.55890214189164 35.67498536611447, -100.56160419756344 35.813424682181946, -100.73155669709554 35.81109621219857, -100.72856091102058 35.67266866055544, -100.55890214189164 35.67498536611447))",TX3573210066420190313,BOONE 283,2019.0,9186561.14277913,0.03892782982828665,1.0,26.0,matched,0.5194639149141433,TX3573210066420190313
subsetted_512x512_HLS.S30.T14SLE.2019248.v1.4,14SLE,2019-09-05,"POLYGON ((-100.9145204033588 35.75666671192907, -100.91784862711249 35.89507797257484, -101.08794112348082 35.89224028001859, -101.08431822234526 35.75384333987537, -100.9145204033588 35.75666671192907))",TX3582410101520190807,MORRISON,2019.0,6632363.0403845385,0.028111785002853534,1.0,29.0,matched,0.5140558925014268,TX3582410101520190807
subsetted_512x512_HLS.S30.T14SLE.2020323.v1.4,14SLE,2020-11-18,"POLYGON ((-100.73757169222833 35.675513910210576, -100.7405834054133 35.8139407345028, -100.91052059838935 35.811359233010904, -100.9072152601957 35.672945450271236, -100.73757169222833 35.675513910210576))",TX3568810093120201011,JACKALOPE,2020.0,38346416.6325627,0.1625123270864988,1.0,38.0,matched,0.5812561635432494,TX3568810093120201011
subsetted_512x512_HLS.S30.T14SLF.2020108.v1.4,14SLF,2020-04-17,"POLYGON ((-100.48148602810137 36.67497839163184, -100.48414960381629 36.81339950904691, -100.65629297741349 36.81112600367537, -100.65332078468987 36.672716244430234, -100.48148602810137 36.67497839163184))",OK3661710061020200307,412 FIRE,2020.0,72009463.49052523,0.30511941476159826,1.0,41.0,matched,0.6525597073807992,OK3661710061020200307
subsetted_512x512_HLS.S30.T14SMB.2018073.v1.4,14SMB,2018-03-14,"POLYGON ((-99.39539052996399 32.67664713218872, -99.396003017738 32.8152024636561, -99.56008156824863 32.81457598212101, -99.5592153318953 32.67602395340553, -99.39539052996399 32.67664713218872))",TX3272009947720180226,NEWELL,2018.0,16689783.174087826,0.07068747573988682,1.0,16.0,matched,0.5353437378699434,TX3272009947720180226
subsetted_512x512_HLS.S30.T14SMB.2018138.v1.4,14SMB,2018-05-18,"POLYGON ((-99.62784499178038 32.606691209637766, -99.62881494972521 32.745243044604244, -99.79275793837087 32.74431331928281, -99.79153515327013 32.60576639112552, -99.62784499178038 32.606691209637766))",TX3267009971820180413,335,2018.0,10033988.480069429,0.04250024468986244,1.0,35.0,matched,0.5212501223449312,TX3267009971820180413
subsetted_512x512_HLS.S30.T14SMB.2020268.v1.4,14SMB,2020-09-24,"POLYGON ((-99.0501010594787 32.623676053082434, -99.05017851263129 32.762235818956746, -99.21416555146352 32.762062849585085, -99.21383497866285 32.62350399640019, -99.0501010594787 32.623676053082434))",TX3268709915020200830,DEEP CREEK,2020.0,15956683.292337593,0.06757944033188054,1.0,25.0,matched,0.5337897201659403,TX3268709915020200830
subsetted_512x512_HLS.S30.T14SMC.2019258.v1.4,14SMC,2019-09-15,"POLYGON ((-99.82247850443636 34.039403419996894, -99.8238201576872 34.177917241516695, -99.99047394069531 34.17668522078372, -99.98886097799799 34.038177760505846, -99.82247850443636 34.039403419996894))",TX3402609987020190820,VIVIAN,2019.0,45811008.81419058,0.19405061605251736,1.0,26.0,matched,0.5970253080262586,TX3402609987020190820
subsetted_512x512_HLS.S30.T14SMD.2018138.v1.4,14SMD,2018-05-18,"POLYGON ((-99.89477625155658 34.849694815557015, -99.89628069129765 34.98818760184803, -100.06455609860237 34.98682866405695, -100.06276932190792 34.848342816889385, -99.89477625155658 34.849694815557015))",TX3482010022020180413,MILLIRON,2018.0,53722712.64867656,0.22756946181255552,1.0,35.0,matched,0.6137847309062777,TX3482010022020180413
subsetted_512x512_HLS.S30.T14SME.2018138.v1.4,14SME,2018-05-18,"POLYGON ((-99.73158652724186 35.6098243736576, -99.73285167585165 35.74830534596827, -99.9027198842947 35.747150569742494, -99.90116157369448 35.60867543819478, -99.73158652724186 35.6098243736576))",OK3566409983720180413,UNIT 50 EAST,2018.0,8684835.903581532,0.036786668174216684,1.0,35.0,matched,0.5183933340871083,OK3566409983720180413
subsetted_512x512_HLS.S30.T14SMF.2018098.v1.4,14SMF,2018-04-08,"POLYGON ((-98.93134041812958 36.73745281791473, -98.931216679903 36.87591887477512, -99.10356766413419 36.87589365263076, -99.103381350599 36.737427721739756, -98.93134041812958 36.73745281791473))",OK3680809902720180218,RED HORSE,2018.0,10451409.79403967,0.044263443054968196,1.0,49.0,matched,0.5221317215274841,OK3680809902720180218
subsetted_512x512_HLS.S30.T14SNB.2018215.v1.4,14SNB,2018-08-03,"POLYGON ((-98.27033637352018 32.9517122651732, -98.26919413822016 33.09025351918314, -98.43377820499487 33.091109694458574, -98.43466323688759 32.95256394678645, -98.27033637352018 32.9517122651732))",TX3300809836120180710,337,2018.0,5318720.315983472,0.02252769275622691,1.0,24.0,matched,0.5112638463781135,TX3300809836120180710
subsetted_512x512_HLS.S30.T14SNB.2019280.v1.4,14SNB,2019-10-07,"POLYGON ((-98.51414515271081 32.502046952290314, -98.51339756059957 32.64060445293179, -98.67715928547086 32.6411323622757, -98.67765529542471 32.50257207059397, -98.51414515271081 32.502046952290314))",TX3256909859720190925,STEPHEN COUNTY,2019.0,5254567.43114733,0.02225475066790579,1.0,12.0,matched,0.5111273753339529,TX3256909859720190925
subsetted_512x512_HLS.S30.T14SND.2018215.v1.4,14SND,2018-08-03,"POLYGON ((-98.63204670433205 34.69633310449584, -98.63143154134373 34.83484348946399, -98.799418719584 34.83523645898466, -98.79975350832339 34.69672406308752, -98.63204670433205 34.69633310449584))",OK3475809868420180702,WINTER VALLEY,2018.0,16019265.909279449,0.06784536287820765,1.0,32.0,matched,0.5339226814391038,OK3475809868420180702
subsetted_512x512_HLS.S30.T14SNF.2018095.v1.4,14SNF,2018-04-05,"POLYGON ((-98.60338152703503 36.41091899619744, -98.60267519784232 36.54938942759329, -98.77429639629936 36.54983777139314, -98.77469764106391 36.41136509295343, -98.60338152703503 36.41091899619744))",OK3648509869620180306,GALENA,2018.0,4522146.100876611,0.01915240003413197,1.0,30.0,matched,0.5095762000170659,OK3648509869620180306
subsetted_512x512_HLS.S30.T14SNF.2020183.v1.4,14SNF,2020-07-01,"POLYGON ((-98.28018509449478 36.262550229923356, -98.27891014128224 36.401016464027855, -98.45019699294042 36.401927839843324, -98.45116913810256 36.263457030751745, -98.28018509449478 36.262550229923356))",OK3632609837220200610,YOLO RANCH FIRE,2020.0,16908768.15479834,0.07161714805658917,1.0,21.0,matched,0.5358085740282946,OK3632609837220200610
subsetted_512x512_HLS.S30.T14SNG.2020183.v1.4,14SNG,2020-07-01,"POLYGON ((-98.24541128933329 36.95548354094779, -98.24404059782769 37.09393254130869, -98.41687339606662 37.09490838448856, -98.41793075992322 36.95645452176448, -98.24541128933329 36.95548354094779))",OK3698609831720200617,OSAGE 63,2020.0,6782006.627214672,0.028725420363052177,1.0,14.0,matched,0.5143627101815261,OK3698609831720200617
subsetted_512x512_HLS.S30.T14SPB.2018035.v1.4,14SPB,2018-02-04,"POLYGON ((-97.51668506920511 32.66687876991749, -97.51438840872595 32.80539097451888, -97.6784075317709 32.807229830287945, -97.68045081981111 32.66870793263536, -97.51668506920511 32.66687876991749))",TX3272509755820180122,FARMERS ROAD,2018.0,9643910.428093495,0.04086095347912949,1.0,13.0,matched,0.5204304767395648,TX3272509755820180122
subsetted_512x512_HLS.S30.T14SPH.2018095.v1.4,14SPH,2018-04-05,"POLYGON ((-96.75965987037067 37.83812603559768, -96.75545944151986 37.976460075551906, -96.93023145182883 37.97966666675523, -96.93410540438677 37.8413167951869, -96.75965987037067 37.83812603559768))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T14SPJ.2018125.v1.4,14SPJ,2018-05-05,"POLYGON ((-96.56720225831735 39.29341806008877, -96.56239749981548 39.431698577364635, -96.7407255116352 39.43530090725468, -96.74517952341364 39.29700281625999, -96.56720225831735 39.29341806008877))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T14SQE.2020065.v1.4,14SQE,2020-03-05,"POLYGON ((-95.88595554940565 35.20165452594717, -95.88065334675966 35.33995075351508, -96.04944771503962 35.344192538922684, -96.0544640461488 35.20587477718273, -95.88595554940565 35.20165452594717))",OK3525609595520200222,DOG TOWN,2020.0,5108490.958407957,0.021675912246832314,1.0,12.0,matched,0.5108379561234162,OK3525609595520200222
subsetted_512x512_HLS.S30.T14SQF.2018075.v1.4,14SQF,2018-03-16,"POLYGON ((-96.39017904892026 36.38251356485435, -96.38553766181356 36.52084370182192, -96.55693431700503 36.52447975458941, -96.56127218999502 36.38613140624548, -96.39017904892026 36.38251356485435))",OK3642109646420180203,EAST BUFORD,2018.0,28451508.145561196,0.12064915804387485,1.0,41.0,matched,0.5603245790219374,OK3642109646420180203
subsetted_512x512_HLS.S30.T14SQF.2018100.v1.4,14SQF,2018-04-10,"POLYGON ((-96.21610433795017 36.39750639429537, -96.2111508979072 36.53581629730772, -96.38255696631288 36.53970428454966, -96.38720683502866 36.401374914271365, -96.21610433795017 36.39750639429537))",OK3650509633420180324,DRUMB,2018.0,123047995.14010578,0.5218811175297181,1.0,17.0,matched,0.760940558764859,OK3650509633420180324
subsetted_512x512_HLS.S30.T14SQF.2018125.v1.4,14SQF,2018-05-05,"POLYGON ((-96.54707875014815 36.64540735300981, -96.54267422268934 36.78374820202293, -96.7146746299044 36.78717894101488, -96.71877153977317 36.64882095577997, -96.54707875014815 36.64540735300981))",OK3668409662320180130,WINDMILL,2018.0,11312051.806794802,0.047961293985836095,0.009397835176429213,95.0,unmatched,0.028679564581132654,
subsetted_512x512_HLS.S30.T14SQG.2018125.v1.4,14SQG,2018-05-05,"POLYGON ((-96.37981451634464 37.09361352192324, -96.37503265166013 37.231925941481784, -96.54802452823762 37.235636386112944, -96.55249205112491 37.09730552139229, -96.37981451634464 37.09361352192324))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T14SQJ.2020340.v1.4,14SQJ,2020-12-05,"POLYGON ((-95.91823273489587 39.13345359216245, -95.91218192228925 39.27166217275771, -96.09001027686863 39.27624599687895, -96.09571385391146 39.13801504018539, -95.91823273489587 39.13345359216245))",KS3919209595820201118,BOURBONAIS CREEK,2020.0,11342958.582739623,0.04811853913029652,1.0,17.0,matched,0.5240592695651483,KS3919209595820201118
subsetted_512x512_HLS.S30.T14TQT.2021112.v1.4,14TQT,2021-04-22,"POLYGON ((-96.13185882943907 47.651294922134475, -96.1242666011177 47.78932466452069, -96.3291128050564 47.79427766687128, -96.33616584038074 47.65622416670939, -96.13185882943907 47.651294922134475))",MN4771209630220210329,OXCART,2021.0,45463022.63903535,0.19274757985443097,1.0,24.0,matched,0.5963737899272155,MN4771209630220210329
subsetted_512x512_HLS.S30.T14UPU.2021112.v1.4,14UPU,2021-04-22,"POLYGON ((-96.44792033633095 48.58600575810566, -96.44093873449545 48.724049135203465, -96.64960568474203 48.728497078740844, -96.65601933314 48.590432285721946, -96.44792033633095 48.58600575810566))",MN4866009654320210321,121045,2021.0,2634964.861081368,0.011168445128906364,1.0,32.0,matched,0.5055842225644532,MN4866009654320210321
subsetted_512x512_HLS.S30.T14UPV.2018136.v1.4,14UPV,2018-05-16,"POLYGON ((-96.33948158127963 48.85292913901834, -96.33213482718675 48.99095415157254, -96.5418972695185 48.99561685450444, -96.54866785374904 48.85756936673745, -96.33948158127963 48.85292913901834))",MN4884009637020180429,NORTH COUNTY ROAD 7,2018.0,11065889.587844549,0.046906337167172345,1.0,17.0,matched,0.5234531685835861,MN4884009637020180429
subsetted_512x512_HLS.S30.T14UQU.2021112.v1.4,14UQU,2021-04-22,"POLYGON ((-95.24423426605586 47.87672598165779, -95.23421652779568 48.01462609505792, -95.43977699713699 48.021189251194706, -95.44925079184452 47.88325766036685, -95.24423426605586 47.87672598165779))",MN4796109539420210307,RL 005 UNIT 8 AND 9,2021.0,25761124.858932372,0.10930276752655488,1.0,46.0,matched,0.5546513837632774,MN4796109539420210307
subsetted_512x512_HLS.S30.T15RTM.2020059.v1.4,15RTM,2020-02-28,"POLYGON ((-95.48841421080404 28.751557641821467, -95.49171145418045 28.890068784063768, -95.64908395736609 28.887064990130554, -95.6455790404215 28.748570909515138, -95.48841421080404 28.751557641821467))",TX2882309557520200129,SMITH MARSH,2020.0,8054482.919908895,0.034165014267372784,1.0,30.0,matched,0.5170825071336864,TX2882309557520200129
subsetted_512x512_HLS.S30.T15RTN.2020032.v1.4,15RTN,2020-02-01,"POLYGON ((-95.12880222587056 29.115273889216958, -95.13166573202778 29.253812771168747, -95.28963364428974 29.25119961145872, -95.28655837240005 29.11267545723892, -95.12880222587056 29.115273889216958))",TX2919009521020200107,CHOCOLATE BAYOU,2020.0,14661079.625996424,0.062162861397805,1.0,25.0,matched,0.5310814306989025,TX2919009521020200107
subsetted_512x512_HLS.S30.T15RTQ.2021101.v1.4,15RTQ,2021-04-11,"POLYGON ((-95.17511718631872 31.217627868666636, -95.17830037320836 31.35611806904337, -95.33967011953348 31.35327562824036, -95.33625162558732 31.214800784977978, -95.17511718631872 31.217627868666636))",TX3129809525420210311,UNNAMED,2021.0,29418559.086566105,0.12473447268788161,1.0,31.0,matched,0.5623672363439408,TX3129809525420210311
subsetted_512x512_HLS.S30.T15RUQ.2018094.v1.4,15RUQ,2018-04-04,"POLYGON ((-94.27968212887839 31.06347343984392, -94.28154385070309 31.202032583176965, -94.442732459606 31.200325852888795, -94.44063676269965 31.06177596151835, -94.27968212887839 31.06347343984392))",TX3111209435620180312,UNNAMED,2018.0,17167836.755452484,0.07273884245475562,1.0,23.0,matched,0.5363694212273779,TX3111209435620180312
subsetted_512x512_HLS.S30.T15RUQ.2018129.v1.4,15RUQ,2018-05-09,"POLYGON ((-94.07089735075162 31.118968833815984, -94.07245877452236 31.25753719298599, -94.23375480760377 31.25609003318686, -94.23195868367347 31.11752951139153, -94.07089735075162 31.118968833815984))",TX3118909415220180430,UNNAMED,2018.0,13491990.467050359,0.057157804778770575,1.0,9.0,matched,0.5285789023893853,TX3118909415220180430
subsetted_512x512_HLS.S30.T15RUQ.2019099.v1.4,15RUQ,2019-04-09,"POLYGON ((-94.14358640376788 30.988693681799845, -94.1452452572745 31.12726143051476, -94.30631616480235 31.125728815090074, -94.30442415631674 30.987169386549947, -94.14358640376788 30.988693681799845))",TX3105709422520190326,UNNAMED,2019.0,4844422.357781988,0.0205238445676611,1.0,14.0,ambiguous,0.5102619222838306,
subsetted_512x512_HLS.S30.T15RUQ.2021088.v1.4,15RUQ,2021-03-29,"POLYGON ((-94.1692303555988 31.004704285415013, -94.17092747430644 31.143270431586632, -94.33202384075688 31.14170497500726, -94.33009338997327 31.003147324665132, -94.1692303555988 31.004704285415013))",TX3107209425020210201,UNNAMED,2021.0,8455915.670860175,0.035824778180288216,1.0,56.0,ambiguous,0.5179123890901441,
subsetted_512x512_HLS.S30.T15RVP.2021063.v1.4,15RVP,2021-03-04,"POLYGON ((-93.27441971594614 29.838304602435848, -93.2747999445037 29.976922972387882, -93.43401701405786 29.97649455778901, -93.43341649760114 29.837878567316494, -93.27441971594614 29.838304602435848))",LA2991209334620210223,CRACKLIN,2021.0,3698738.486232244,0.01566521995864116,1.0,9.0,matched,0.5078326099793206,LA2991209334620210223
subsetted_512x512_HLS.S30.T15RVQ.2018094.v1.4,15RVQ,2018-04-04,"POLYGON ((-93.03901409790795 31.37163254008338, -93.03907155324237 31.51021973715183, -93.20083359732568 31.510068096403973, -93.20053827068008 31.371481716926176, -93.03901409790795 31.37163254008338))",LA3144909313620180323,UNNAMED,2018.0,13885642.63673372,0.05880817544663795,1.0,12.0,matched,0.5294040877233189,LA3144909313620180323
subsetted_512x512_HLS.S30.T15RVQ.2019099.v1.4,15RVQ,2019-04-09,"POLYGON ((-92.92321854731892 31.390292455302895, -92.92310539001589 31.52887915539739, -93.08490006909955 31.528874092569534, -93.08477513107947 31.39028741976269, -92.92321854731892 31.390292455302895))",LA3145209298820190319,C-49/50/68,2019.0,6410433.23356085,0.0271492423158499,1.0,21.0,matched,0.513574621157925,LA3145209298820190319
subsetted_512x512_HLS.S30.T15RVQ.2020059.v1.4,15RVQ,2020-02-28,"POLYGON ((-92.93706046920951 30.977499350021787, -92.93696920523351 31.116095001098603, -93.09805952022167 31.116073107482208, -93.09791753737822 30.97747757531066, -92.93706046920951 30.977499350021787))",LA3104809301520200106,UNNAMED,2020.0,4371328.9247424,0.018513300471396432,1.0,53.0,ambiguous,0.5092566502356982,
subsetted_512x512_HLS.S30.T15RWQ.2019134.v1.4,15RWQ,2019-05-14,"POLYGON ((-92.83874970632927 30.962254991929882, -92.838516030108 31.100850503149378, -92.99958056041167 31.10095165162375, -92.99958116736713 30.962355590905776, -92.83874970632927 30.962254991929882))",LA3103009294320190424,C-237,2019.0,12228079.771676604,0.0517880114566412,1.0,20.0,matched,0.5258940057283206,LA3103009294320190424
subsetted_512x512_HLS.S30.T15RXQ.2021095.v1.4,15RXQ,2021-04-05,"POLYGON ((-90.79532308832601 31.31534944127385, -90.79208425856639 31.45383478577159, -90.9536403161919 31.456519060357326, -90.9566425748194 31.31801923870509, -90.79532308832601 31.31534944127385))",MS3138509088020210306,HOMOCHITTO - BB 18,2021.0,5848991.099392608,0.02479642337165727,1.0,30.0,matched,0.5123982116858287,MS3138509088020210306
subsetted_512x512_HLS.S30.T15RYQ.2021095.v1.4,15RYQ,2021-04-05,"POLYGON ((-90.73062314479897 31.47630049971658, -90.72726822686293 31.61477622183635, -90.88909481706716 31.61755470262923, -90.8922113010142 31.479064039595873, -90.73062314479897 31.47630049971658))",MS3155909080920210310,HOMOCHITTO - BB 12,2021.0,8042823.1697213035,0.034099029673464065,1.0,26.0,matched,0.517049514836732,MS3155909080920210310
subsetted_512x512_HLS.S30.T15STC.2018125.v1.4,15STC,2018-05-05,"POLYGON ((-95.8502880089798 38.523929733626055, -95.85576428161289 38.66218183994217, -96.0320729145528 38.65774074461105, -96.02625977177095 38.51951042282609, -95.8502880089798 38.523929733626055))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T15STD.2018125.v1.4,15STD,2018-05-05,"POLYGON ((-95.8073608459921 38.96633743621972, -95.81284060866942 39.104584190775704, -95.99025266881644 39.10016518002443, -95.98442850051558 38.961940026751705, -95.8073608459921 38.96633743621972))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T15STU.2018237.v1.4,15STU,2018-08-25,"POLYGON ((-95.2330433182926 34.245835072412156, -95.23671344336064 34.384252869439294, -95.40365663669259 34.381085983198986, -95.39971320102272 34.24268447904098, -95.2330433182926 34.245835072412156))",OK3434009530020180724,BRUSHY CREEK FIRE,2018.0,5472692.40333783,0.023203775022509025,1.0,32.0,matched,0.5116018875112545,OK3434009530020180724
subsetted_512x512_HLS.S30.T15STV.2018102.v1.4,15STV,2018-04-12,"POLYGON ((-95.78474387485845 35.29837540544184, -95.78950284299651 35.43671056742334, -95.95851487456073 35.432684437363044, -95.95346856105607 35.29436969395783, -95.78474387485845 35.29837540544184))",OK3535809587220180315,DEERTE,2018.0,7428458.076135918,0.03151357387522597,1.0,28.0,matched,0.515756786937613,OK3535809587220180315
subsetted_512x512_HLS.S30.T15SUB.2018127.v1.4,15SUB,2018-05-07,"POLYGON ((-94.96151829417651 37.69305370724467, -94.96517701719381 37.83141597160356, -95.13961070335782 37.82837507829504, -95.1356278013282 37.69002784890608, -94.96151829417651 37.69305370724467))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T15SUC.2018127.v1.4,15SUC,2018-05-07,"POLYGON ((-95.10499322860605 38.096639609535714, -95.10897685351341 38.234980005836306, -95.28435346853894 38.2316962508563, -95.28003924997073 38.0933720298644, -95.10499322860605 38.096639609535714))",,,,,,,,unmatched,0.0,
subsetted_512x512_HLS.S30.T15SUU.2018062.v1.4,15SUU,2018-03-03,"POLYGON ((-94.0746990044386 34.90775064073475, -94.07650982734317 35.046234590616294, -94.24489399543457 35.044623489274684, -94.24280009531607 34.90614775943048, -94.0746990044386 34.90775064073475))",AR3497109415320180202,MIDNIGHT,2018.0,4277929.424275383,0.018122742727111615,1.0,29.0,matched,0.5090613713635558,AR3497109415320180202
subsetted_512x512_HLS.S30.T15SUU.2020107.v1.4,15SUU,2020-04-16,"POLYGON ((-94.5922992549406 34.313455509982234, -94.59492324429695 34.45192372544236, -94.76206737498427 34.4496284508418, -94.75916872740562 34.311172037456686, -94.5922992549406 34.313455509982234))",OK3438009466820200229,BUFFALO DAN-TWIN POND,2020.0,6216126.065305557,0.02634175670766658,1.0,47.0,matched,0.5131708783538332,OK3438009466820200229
subsetted_512x512_HLS.S30.T15SUV.2018102.v1.4,15SUV,2018-04-12,"POLYGON ((-94.18112311373865 35.6819895034471, -94.18317099777587 35.82045059162289, -94.35316768622475 35.81865682836607, -94.35082576905663 35.6802048037794, -94.18112311373865 35.6819895034471))",AR3574809427220180308,UNNAMED,2018.0,11236415.513761582,0.04760346919148915,1.0,35.0,matched,0.5238017345957445,AR3574809427220180308
subsetted_512x512_HLS.S30.T15SUV.2020107.v1.4,15SUV,2020-04-16,"POLYGON ((-94.32823660726467 35.53710582230389, -94.33052726910962 35.67556242638223, -94.50020571039991 35.67356747704688, -94.49762317812598 35.53512097014694, -94.32823660726467 35.53710582230389))",AR3560709441920200307,BIRCHFIELD,2020.0,10172709.618720712,0.04310053049490357,1.0,40.0,matched,0.5215502652474517,AR3560709441920200307
